entry_no,entry_date,account_id,debit_amount,credit_amount,description,project_code,classification_code,work_analysis_code,analysis_work_item_code,sub_tree_code,org_id
3572.0,2025-11-12 00:00:00,500,,,عطاه رجاله السيد رجب في عماره 25 بالخصم علي كرم النحات ,1.0,5.0,46.0,46.0,1116.0,d5789445-11e3-4ad6-9297-b565216751141
3572.0,2025-11-12 00:00:00,135,,,قاروره مياه  + شاي,1.0,2.0,1.0,1.0,53.0,d5789445-11e3-4ad6-9297-b565216751141
3572.0,2025-11-12 00:00:00,4500,,,دفعه من سركي العماله,1.0,5.0,50.0,50.0,70007.0,d5789445-11e3-4ad6-9297-b565216751141
3572.0,2025-11-12 00:00:00,9135,,,الي ح الخزينه ( خزنه يوم 12/11/2025),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
3573.0,2025-11-13 00:00:00,100,,,قاروره مياه ,1.0,2.0,1.0,1.0,53.0,d5789445-11e3-4ad6-9297-b565216751141
3573.0,2025-11-13 00:00:00,250,,,بنزين للموقع ,1.0,2.0,1.0,1.0,132.0,d5789445-11e3-4ad6-9297-b565216751141
3573.0,2025-11-13 00:00:00,120,,,2 مكنسه + 1 مساحه ,1.0,2.0,1.0,1.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3573.0,2025-11-13 00:00:00,60,,,مواصلات شراء الطلبات,1.0,2.0,1.0,1.0,38.0,d5789445-11e3-4ad6-9297-b565216751141
3573.0,2025-11-13 00:00:00,1150,,,مواصلات الموظفين طوال الاسبوع,1.0,2.0,1.0,1.0,38.0,d5789445-11e3-4ad6-9297-b565216751141
3573.0,2025-11-13 00:00:00,1680,,,الي ح الخزينه ( خزنه يوم 13/11/2025),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
3574.0,2025-11-16 00:00:00,200,,, 2 قاروره مياه ,1.0,2.0,1.0,1.0,53.0,d5789445-11e3-4ad6-9297-b565216751141
3574.0,2025-11-16 00:00:00,200,,,تصليح كابل الكهرباء بالموقع  للمره التانيه بسبب اعمال الطرق,1.0,2.0,14.0,14.0,8.0,d5789445-11e3-4ad6-9297-b565216751141
3574.0,2025-11-16 00:00:00,900,,,2 كرتونه تيب * 450,1.0,2.0,8.0,8.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3574.0,2025-11-16 00:00:00,90,,,مصاريف بوفيه ,1.0,2.0,1.0,1.0,18.0,d5789445-11e3-4ad6-9297-b565216751141
3574.0,2025-11-16 00:00:00,1390,,,الي ح الخزينه ( خزنه يوم 16/11/2025),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
3575.0,2025-11-17 00:00:00,230,,,ادوات مكتبيه للمحاسب ( رزمه ورق a4 +  كشكول ) ,1.0,2.0,1.0,1.0,4.0,d5789445-11e3-4ad6-9297-b565216751141
3575.0,2025-11-17 00:00:00,100,,,قاروره مياه  ,1.0,2.0,1.0,1.0,53.0,d5789445-11e3-4ad6-9297-b565216751141
3575.0,2025-11-17 00:00:00,60,,,مواصلات شراء الطلبات,1.0,2.0,1.0,1.0,38.0,d5789445-11e3-4ad6-9297-b565216751141
3575.0,2025-11-17 00:00:00,390,,,الي ح الخزينه ( خزنه يوم 17/11/2025),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
3576.0,2025-11-18 00:00:00,350,,,سهره استشاري لاستلام اختبار عزل سطح عماره 44,1.0,2.0,13.0,13.0,113.0,d5789445-11e3-4ad6-9297-b565216751141
3576.0,2025-11-18 00:00:00,350,,,سهره استشاري لاستلام اختبار عزل سطح عماره 25,1.0,2.0,13.0,13.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
3576.0,2025-11-18 00:00:00,350,,,سهره استشاري ( ملو بياض الواجهه الواجهه الخلفيه 34 ),1.0,2.0,8.0,8.0,113.0,d5789445-11e3-4ad6-9297-b565216751141
3576.0,2025-11-18 00:00:00,200,,,تصليح اعمال السباكه في عماره الاستشاري,1.0,2.0,12.0,12.0,8.0,d5789445-11e3-4ad6-9297-b565216751141
3576.0,2025-11-18 00:00:00,650,,,شحن النت ,1.0,2.0,1.0,1.0,27.0,d5789445-11e3-4ad6-9297-b565216751141
3576.0,2025-11-18 00:00:00,1900,,,الي ح الخزينه ( خزنه يوم 18/11/2025),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,3600,,,دفعه من سركي العماله ,1.0,5.0,50.0,50.0,70007.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,200,,, 2 قاروره مياه ,1.0,2.0,1.0,1.0,53.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,3000,,,تلبيش في الواجهات الخارجيه عماره 34 بالخصم ع عماد,1.0,5.0,24.0,24.0,1139.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,200,,,تلبيش في الواجهه جانبيه 2 عماره 25 بالخصم علي عماد 200 ,1.0,5.0,24.0,24.0,1139.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,300,,,تلبيش في الواجهه جانبيه 2 عماره 25 بالخصم علي  محمد جمال 300,1.0,5.0,24.0,24.0,1099.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,600,,,8 باره نحاس * 75,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,375,,,1 لفه خرطوم 16 مم,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,80,,,16 عازل * 5,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,3240,,,3 كرتونه فيبر * 1080,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,1620,,,2 كرتونه تيب كبير * 810,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,250,,,2 اسبريه مصلب كبير * 125,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,160,,,2 اسبريه مصلب صغير * 80,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,50,,,مفك APT * 50,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,75,,,بنسه *75 ,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,35,,,مفك تيست * 35,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,300,,,متر صاج 30 متر * 300 ,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,400,,,1 كرتونه تيب  صغير * 400,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3577.0,2025-11-19 00:00:00,14485,,,الي ح الخزينه ( خزنه يوم 19/11/2025),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,25000,,,دفعه من ح / توريد ابوعوده توريد رمل,1.0,6.0,56.0,56.0,5193.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,50000,,,دفعه من ح / الاتحاد العربي ,1.0,6.0,57.0,57.0,5205.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,15000,,,دفعه من ح / الريماك للاسلاك,1.0,6.0,14.0,14.0,5213.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,250000,,,دفعه من /  السيد رجب محاره ) ,1.0,5.0,8.0,8.0,1117.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,50000,,,دفعه من ح رامي مباني,1.0,5.0,7.0,7.0,1109.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,30000,,,دفعه من  ح /  احمد عاطف مورد الحلوق,1.0,5.0,16.0,16.0,1159.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,50000,,,دفعه من  ح /  السيد رجب علي عزل سابقا,1.0,5.0,13.0,13.0,1137.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,10000,,,دفعه من ح / السيد فرغلي مقاول السيراميك,1.0,5.0,9.0,9.0,1121.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,15000,,,دفعه من ح عبدالكريم النجار ,1.0,5.0,24.0,24.0,1139.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,5000,,,دفعه من ح / كرم النحات ,1.0,5.0,46.0,46.0,1116.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,5000,,,دفعه من  ح /  كرم بازلت ,1.0,5.0,47.0,47.0,1154.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,15000,,,دفعه من ح /محمد خالد الحداد,1.0,5.0,43.0,43.0,1140.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,15000,,,دفعه من ح مستخلص / لودر ابومالك ,1.0,5.0,4.0,4.0,70004.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,15000,,,دفعه من ح مستخلص / مصطفي مياه,1.0,5.0,40.0,40.0,70001.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,3000,,,دفعه من ح امير,1.0,5.0,36.0,36.0,70000.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,10000,,,دفعه من ح عيد الموان للاسمنت وباقي له 4170,1.0,6.0,27.0,27.0,5224.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,1200,,,مواصلات الموظفين طوال الاسبوع,1.0,2.0,1.0,1.0,36.0,d5789445-11e3-4ad6-9297-b565216751141
3578.0,2025-11-20 00:00:00,564200,,,الي ح الخزينه ( خزنه يوم 20/11/2025),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
3580.0,2025-11-22 00:00:00,7500,,,ايجار شقه مهندس محمد شهر 11,1.0,2.0,1.0,1.0,62.0,d5789445-11e3-4ad6-9297-b565216751141
3580.0,2025-11-22 00:00:00,2000,,,سلفه من راتب م / مصطفي خفاجي شهر 11,1.0,2.0,1.0,1.0,50.0,d5789445-11e3-4ad6-9297-b565216751141
3580.0,2025-11-22 00:00:00,20000,,,دفعه من ح / احمد خميس الكهربائي,1.0,5.0,14.0,14.0,1141.0,d5789445-11e3-4ad6-9297-b565216751141
3580.0,2025-11-22 00:00:00,20000,,,دفعه من ح / عبدالمحيد النقاش ,1.0,5.0,18.0,18.0,1132.0,d5789445-11e3-4ad6-9297-b565216751141
3580.0,2025-11-22 00:00:00,1000,,,سلفه من راتب ا مروان شهر 11,1.0,2.0,1.0,1.0,50.0,d5789445-11e3-4ad6-9297-b565216751141
3580.0,2025-11-22 00:00:00,3000,,,دفعه من ح امير,1.0,5.0,36.0,36.0,70000.0,d5789445-11e3-4ad6-9297-b565216751141
3580.0,2025-11-22 00:00:00,250,,,بنزين للموقع ,1.0,2.0,1.0,1.0,133.0,d5789445-11e3-4ad6-9297-b565216751141
3580.0,2025-11-22 00:00:00,200,,, 2 قاروره مياه ,1.0,2.0,1.0,1.0,53.0,d5789445-11e3-4ad6-9297-b565216751141
3580.0,2025-11-22 00:00:00,150,,,بنسه كهرباء  * 150,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
3580.0,2025-11-22 00:00:00,100,,,شحن فاتوره الكهرباء شقه الموظفين ,1.0,2.0,1.0,1.0,6.0,d5789445-11e3-4ad6-9297-b565216751141
3580.0,2025-11-22 00:00:00,150,,,مصاريف بوفيه ( 2 كيلو سكر + شاي +بن ) ,1.0,2.0,1.0,1.0,18.0,d5789445-11e3-4ad6-9297-b565216751141
3580.0,2025-11-22 00:00:00,6000,,,سياره الجهاز شهر 10,1.0,2.0,1.0,1.0,120.0,d5789445-11e3-4ad6-9297-b565216751141
3580.0,2025-11-22 00:00:00,60350,,,الي ح الخزينه ( خزنه يوم 22/11/2025),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
3581.0,2025-11-24 00:00:00,5000,,,دفعه من ح عبدالكريم النجار ,1.0,5.0,24.0,24.0,1139.0,d5789445-11e3-4ad6-9297-b565216751141
3581.0,2025-11-24 00:00:00,1100,,,تنزيل 22 بلته بلدوره * 50,1.0,2.0,54.0,54.0,55.0,d5789445-11e3-4ad6-9297-b565216751141
3581.0,2025-11-24 00:00:00,500,,,نقل 10 بلته بلدوره * 50,1.0,2.0,54.0,54.0,55.0,d5789445-11e3-4ad6-9297-b565216751141
3581.0,2025-11-24 00:00:00,100,,,اكراميه سواق اللودر + الشوكه ,1.0,2.0,54.0,54.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
3581.0,2025-11-24 00:00:00,350,,,سهره استشاري ( ملو بياض  الواجهه الجانبيه  34 ),1.0,2.0,8.0,8.0,18.0,d5789445-11e3-4ad6-9297-b565216751141
3581.0,2025-11-24 00:00:00,350,,,سهره استشاري ( تسليم نجاره سقف الدور الخامس 39 ) ,1.0,2.0,6.0,6.0,18.0,d5789445-11e3-4ad6-9297-b565216751141
3581.0,2025-11-24 00:00:00,350,,,سهره استشاري ( تسليم حداده سقف الدور الخامس 39 ) ,1.0,2.0,6.0,6.0,18.0,d5789445-11e3-4ad6-9297-b565216751141
3581.0,2025-11-24 00:00:00,100,,,قاروره مياه  ,1.0,2.0,1.0,1.0,53.0,d5789445-11e3-4ad6-9297-b565216751141
3581.0,2025-11-24 00:00:00,7850,,,الي ح الخزينه ( خزنه يوم 24/11/2025),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
3582.0,2025-11-29 00:00:00,100,,,قاروره مياه  ,1.0,2.0,1.0,1.0,53.0,d5789445-11e3-4ad6-9297-b565216751141
3582.0,2025-11-29 00:00:00,400,,,اجنه + شاكوش ,1.0,2.0,1.0,1.0,4.0,d5789445-11e3-4ad6-9297-b565216751141
3582.0,2025-11-29 00:00:00,5020,,,دفعه من سركي العماله ,1.0,5.0,50.0,50.0,70007.0,d5789445-11e3-4ad6-9297-b565216751141
3582.0,2025-11-29 00:00:00,100,,,قاروره مياه  ,1.0,2.0,1.0,1.0,53.0,d5789445-11e3-4ad6-9297-b565216751141
3582.0,2025-11-29 00:00:00,5620,,,الي ح الخزينه ( خزنه يوم 24/11/2025),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,10000,,,دفعه من ح / توريد ابوعوده توريد رمل,1.0,6.0,56.0,56.0,5193.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,75000,,,دفعه من ح / الاتحاد العربي ,1.0,6.0,57.0,57.0,5205.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,50000,,,دفعه من /  السيد رجب محاره ) ,1.0,5.0,8.0,8.0,1117.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,50000,,,دفعه من ح رامي مباني,1.0,5.0,7.0,7.0,1109.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,10000,,,دفعه من  ح /  السيد رجب علي عزل سابقا,1.0,5.0,13.0,13.0,1137.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,4000,,,دفعه من ح / كرم النحات ,1.0,5.0,46.0,46.0,1116.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,3000,,,دفعه من  ح /  كرم بازلت ,1.0,5.0,47.0,47.0,1154.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,15000,,,دفعه من ح مستخلص / لودر ابومالك ,1.0,5.0,4.0,4.0,70004.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,15000,,,دفعه من ح مستخلص / مصطفي مياه,1.0,5.0,40.0,40.0,70001.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,250000,,,دفعه من ح عيد الموان للاسمنت وباقي له 16670,1.0,6.0,27.0,27.0,5224.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,10000,,,دفعه من ح / عبدالمحيد النقاش ,1.0,5.0,18.0,18.0,1132.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,5000,,, من ح النقديه ( مصاريف ادالايه للاستاذ علي ( رواتب ),1.0,2.0,1.0,1.0,50.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,200,,, 2 قاروره مياه ,1.0,2.0,1.0,1.0,53.0,d5789445-11e3-4ad6-9297-b565216751141
3583.0,2025-11-30 00:00:00,497200,,,الي ح الخزينه ( خزنه يوم 30/11/2025),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
3584.0,2025-11-30 00:00:00,495000,,,عهدة موقع,1.0,2.0,,,10000.0,d5789445-11e3-4ad6-9297-b565216751141
3584.0,2025-11-30 00:00:00,495000,,,عهدة موقع,1.0,2.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
3585.0,2025-12-31 00:00:00,225600,,,اجمالي التكاليف,1.0,3.0,31.0,31.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3585.0,2025-12-31 00:00:00,0,,,باقي تامين الاعمال (5%),1.0,3.0,31.0,31.0,1094.0,d5789445-11e3-4ad6-9297-b565216751141
3585.0,2025-12-31 00:00:00,225600,,,اجمالي المستحق للمقاول ( نادي كريتال),1.0,3.0,31.0,31.0,1094.0,d5789445-11e3-4ad6-9297-b565216751141
3586.0,2025-12-31 00:00:00,43374,,,اجمالي التكاليف,1.0,3.0,6.0,6.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3586.0,2025-12-31 00:00:00,2092,,,باقي تامين الاعمال (5%),1.0,3.0,24.0,24.0,1095.0,d5789445-11e3-4ad6-9297-b565216751141
3586.0,2025-12-31 00:00:00,41282,,,اجمالي التكاليف,1.0,3.0,24.0,24.0,1095.0,d5789445-11e3-4ad6-9297-b565216751141
3587.0,2025-12-31 00:00:00,321905,,,اجمالي المستحق للمقاول ( محمد خلف قراميد),1.0,3.0,20.0,20.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3587.0,2025-12-31 00:00:00,0,,,باقي تامين الاعمال (5%),1.0,3.0,20.0,20.0,1093.0,d5789445-11e3-4ad6-9297-b565216751141
3587.0,2025-12-31 00:00:00,321905,,,اجمالي المستحق للمقاول ( محمد خلف قراميد),1.0,3.0,20.0,20.0,1093.0,d5789445-11e3-4ad6-9297-b565216751141
3588.0,2025-12-31 00:00:00,23834,,,اجمالي التكاليف,1.0,3.0,6.0,6.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3588.0,2025-12-31 00:00:00,0,,,باقي تامين الاعمال (5%),1.0,3.0,24.0,24.0,1096.0,d5789445-11e3-4ad6-9297-b565216751141
3588.0,2025-12-31 00:00:00,23834,,,اجمالي المستحق للمقاول ( حماده عبدالعال),1.0,3.0,24.0,24.0,1096.0,d5789445-11e3-4ad6-9297-b565216751141
3589.0,2025-12-31 00:00:00,390896,,,اجمالي التكاليف,1.0,3.0,6.0,6.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3589.0,2025-12-31 00:00:00,0,,,باقي تامين الاعمال (5%),1.0,3.0,24.0,24.0,1097.0,d5789445-11e3-4ad6-9297-b565216751141
3589.0,2025-12-31 00:00:00,390896,,,اجمالي المستحق للمقاول (صبري عبدالمعطي),1.0,3.0,24.0,24.0,1097.0,d5789445-11e3-4ad6-9297-b565216751141
3590.0,2025-12-31 00:00:00,147999,,,اجمالي التكاليف,1.0,3.0,6.0,6.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3590.0,2025-12-31 00:00:00,7329,,,باقي تامين الاعمال (5%),1.0,3.0,43.0,43.0,1098.0,d5789445-11e3-4ad6-9297-b565216751141
3590.0,2025-12-31 00:00:00,140670,,,اجمالي المستحق للمقاول ( عبدالرحمن الحداد),1.0,3.0,43.0,43.0,1098.0,d5789445-11e3-4ad6-9297-b565216751141
3591.0,2025-12-31 00:00:00,298952,,,اجمالي التكاليف,1.0,3.0,6.0,6.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3591.0,2025-12-31 00:00:00,0,,,باقي تامين الاعمال (5%),1.0,3.0,24.0,24.0,1099.0,d5789445-11e3-4ad6-9297-b565216751141
3591.0,2025-12-31 00:00:00,298952,,,اجمالي المستحق للمقاول ( محمد جمال ),1.0,3.0,24.0,24.0,1099.0,d5789445-11e3-4ad6-9297-b565216751141
3592.0,2025-12-31 00:00:00,280336,,,اجمالي التكاليف,1.0,3.0,6.0,6.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3592.0,2025-12-31 00:00:00,0,,,باقي تامين الاعمال (5%),1.0,3.0,24.0,24.0,1100.0,d5789445-11e3-4ad6-9297-b565216751141
3592.0,2025-12-31 00:00:00,280336,,,اجمالي المستحق للمقاول ( محمد شحاته ),1.0,3.0,24.0,24.0,1100.0,d5789445-11e3-4ad6-9297-b565216751141
3593.0,2025-12-31 00:00:00,201405,,,اجمالي التكاليف,1.0,3.0,6.0,6.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3593.0,2025-12-31 00:00:00,13660,,,باقي تامين الاعمال (5%),1.0,3.0,24.0,24.0,1101.0,d5789445-11e3-4ad6-9297-b565216751141
3593.0,2025-12-31 00:00:00,187745,,,اجمالي المستحق للمقاول ( محمد صبري),1.0,3.0,24.0,24.0,1101.0,d5789445-11e3-4ad6-9297-b565216751141
3594.0,2025-12-31 00:00:00,867296,,,اجمالي التكاليف,1.0,3.0,6.0,6.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3594.0,2025-12-31 00:00:00,4269,,,باقي تامين الاعمال (5%),1.0,3.0,43.0,43.0,1102.0,d5789445-11e3-4ad6-9297-b565216751141
3594.0,2025-12-31 00:00:00,863027,,,اجمالي المستحق للمقاول ( محمود الحداد),1.0,3.0,43.0,43.0,1102.0,d5789445-11e3-4ad6-9297-b565216751141
3595.0,2025-12-31 00:00:00,451382,,,اجمالي التكاليف,1.0,3.0,6.0,6.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3595.0,2025-12-31 00:00:00,38527,,,باقي تامين الاعمال (5%),1.0,3.0,24.0,24.0,1103.0,d5789445-11e3-4ad6-9297-b565216751141
3595.0,2025-12-31 00:00:00,412855,,,اجمالي المستحق للمقاول ( منتصر مقاول النجاره ),1.0,3.0,24.0,24.0,1103.0,d5789445-11e3-4ad6-9297-b565216751141
3596.0,2025-12-31 00:00:00,93078,,,اجمالي التكاليف,1.0,3.0,4.0,4.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3596.0,2025-12-31 00:00:00,4432,,,باقي تامين الاعمال (5%),1.0,3.0,4.0,4.0,1104.0,d5789445-11e3-4ad6-9297-b565216751141
3596.0,2025-12-31 00:00:00,88646,,,اجمالي المستحق للمقاول ( ياسين مقاول الحفر),1.0,3.0,4.0,4.0,1104.0,d5789445-11e3-4ad6-9297-b565216751141
3597.0,2025-12-31 00:00:00,694975,,,اجمالي التكاليف,1.0,3.0,6.0,6.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3597.0,2025-12-31 00:00:00,0,,,باقي تامين الاعمال (5%),1.0,3.0,24.0,24.0,1105.0,d5789445-11e3-4ad6-9297-b565216751141
3597.0,2025-12-31 00:00:00,694975,,,اجمالي المستحق للمقاول ( علي محمد خليل),1.0,3.0,24.0,24.0,1105.0,d5789445-11e3-4ad6-9297-b565216751141
3598.0,2025-12-31 00:00:00,515712,,,اجمالي التكاليف,1.0,3.0,6.0,6.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3598.0,2025-12-31 00:00:00,24945,,,باقي تامين الاعمال (5%),1.0,3.0,43.0,43.0,1106.0,d5789445-11e3-4ad6-9297-b565216751141
3598.0,2025-12-31 00:00:00,490767,,,اجمالي المستحق للمقاول ( محمد رمضان الحداد),1.0,3.0,43.0,43.0,1106.0,d5789445-11e3-4ad6-9297-b565216751141
3599.0,2025-12-31 00:00:00,189719,,,اجمالي التكاليف,1.0,3.0,6.0,6.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3599.0,2025-12-31 00:00:00,9684,,,باقي تامين الاعمال (5%),1.0,3.0,24.0,24.0,1107.0,d5789445-11e3-4ad6-9297-b565216751141
3599.0,2025-12-31 00:00:00,180035,,,اجمالي المستحق للمقاول ( ابراهيم عبداللطيف ),1.0,3.0,24.0,24.0,1107.0,d5789445-11e3-4ad6-9297-b565216751141
3600.0,2025-12-31 00:00:00,239227,,,اجمالي التكاليف,1.0,3.0,14.0,14.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3600.0,2025-12-31 00:00:00,13302,,,باقي تامين الاعمال (5%),1.0,3.0,14.0,14.0,1108.0,d5789445-11e3-4ad6-9297-b565216751141
3600.0,2025-12-31 00:00:00,225925,,,اجمالي المستحق للمقاول ( هشام الكهربائي),1.0,3.0,14.0,14.0,1108.0,d5789445-11e3-4ad6-9297-b565216751141
3601.0,2025-12-31 00:00:00,14309998,,,اجمالي التكاليف,1.0,3.0,7.0,7.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3601.0,2025-12-31 00:00:00,293068,,,باقي تامين الاعمال (5%),1.0,3.0,7.0,7.0,1109.0,d5789445-11e3-4ad6-9297-b565216751141
3601.0,2025-12-31 00:00:00,14016930,,,اجمالي المستحق للمقاول ( رامي البنا ),1.0,3.0,7.0,7.0,1109.0,d5789445-11e3-4ad6-9297-b565216751141
3602.0,2025-12-31 00:00:00,133919,,,اجمالي التكاليف,1.0,3.0,8.0,8.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3602.0,2025-12-31 00:00:00,6399,,,باقي تامين الاعمال (5%),1.0,3.0,8.0,8.0,1110.0,d5789445-11e3-4ad6-9297-b565216751141
3602.0,2025-12-31 00:00:00,127520,,,اجمالي المستحق للمقاول ( محمد عبدالجواد محاره),1.0,3.0,8.0,8.0,1110.0,d5789445-11e3-4ad6-9297-b565216751141
3603.0,2025-12-31 00:00:00,42060,,,اجمالي التكاليف,1.0,3.0,13.0,13.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3603.0,2025-12-31 00:00:00,2003,,,باقي تامين الاعمال (5%),1.0,3.0,13.0,13.0,1111.0,d5789445-11e3-4ad6-9297-b565216751141
3603.0,2025-12-31 00:00:00,40057,,,اجمالي المستحق للمقاول ( سعيد حسن عزل),1.0,3.0,13.0,13.0,1111.0,d5789445-11e3-4ad6-9297-b565216751141
3604.0,2025-12-31 00:00:00,5103,,,اجمالي التكاليف,1.0,3.0,8.0,8.0,51.0,d5789445-11e3-4ad6-9297-b565216751141
3604.0,2025-12-31 00:00:00,0,,,باقي تامين الاعمال (5%),1.0,3.0,8.0,8.0,1112.0,d5789445-11e3-4ad6-9297-b565216751141
