EntryNo,EntryDate,OldCode,OldName,Narration,Debit,Credit,Notes,OldNameNorm,OldCode_Original,OldName_Original,LegacyID,NewCode,NewAccountName,NewType,EntryDate_only,entry_number,tx_key
2333,2024-05-23,232,المقاولون .,دفعه من مستخلص السيد فرغلي ,40000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-23,2333,2333|2024-05-23
2333,2024-05-23,232,المقاولون .,دفعه من سركي مياه مصطفي,20000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-23,2333,2333|2024-05-23
2333,2024-05-23,232,المقاولون .,دفعه من سركي لودر ابومالك,20000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-23,2333,2333|2024-05-23
2333,2024-05-23,234,الموردين .,دفعه من حساب رمال ابومالك,25000.0,0.0,,الموردين,234,الموردين .,234,22104,الموردين .,LIAB,2024-05-23,2333,2333|2024-05-23
2333,2024-05-23,232,المقاولون .,دفعه من مستخلص نجاره محمد مختار,7000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-23,2333,2333|2024-05-23
2333,2024-05-23,232,المقاولون .,يومياتت تقطيع خشب لعماره 41 + اكراميه من م محمد,10000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-23,2333,2333|2024-05-23
2333,2024-05-23,232,المقاولون .,دفعه من مستخلص حلوق احمد واسامه ,25000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-23,2333,2333|2024-05-23
2333,2024-05-23,232,المقاولون .,دفعه من مستخلص نقاشه عبد الحميد,15000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-23,2333,2333|2024-05-23
2333,2024-05-23,232,المقاولون .,دفعه من مستخلص ابو شعلان,40000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-23,2333,2333|2024-05-23
2333,2024-05-23,232,المقاولون .,دفعه من مستخلص سباكه احمد عمار سباكه,3000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-23,2333,2333|2024-05-23
2333,2024-05-23,31,التكاليف .,سلفه من راتب الاستاذ حسام عن شهر 5,500.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-23,2333,2333|2024-05-23
2333,2024-05-23,131,الخزينة .,الي ح الخزينه ( خزنه يوم 23/5/2024),0.0,781865.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2024-05-23,2333,2333|2024-05-23
2334,2024-05-25,31,التكاليف .,مياه للموقع ,55.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-25,2334,2334|2024-05-25
2334,2024-05-25,31,التكاليف .,بنزين للموقع ,250.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-25,2334,2334|2024-05-25
2334,2024-05-25,31,التكاليف .,أقلام للمكتب + اكواب,110.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-25,2334,2334|2024-05-25
2334,2024-05-25,31,التكاليف .,سلفيه من راتب م/ محمد ياسر عن شهر 5,300.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-25,2334,2334|2024-05-25
2334,2024-05-25,131,الخزينة .,الي ح الخزينه ( خزنه يوم 23/5/2024),0.0,715.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2024-05-25,2334,2334|2024-05-25
2335,2024-05-26,31,التكاليف .,مياه للاستشاري +بوفيه  بتاريخ 22/5,390.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,31,التكاليف .,عدد 6 لفات خيط لزوم صواعد الصحي,180.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,31,التكاليف .,بنزين بتاريخ 22/5,250.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,232,المقاولون .,دفعه من مستخلص علي فرج السباك بتاريخ 22/5,500.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,31,التكاليف .,مياه للموقع  بتاريخ 23/5,65.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,31,التكاليف .,طباعه لوحه A0 للمكتب الفني وبنزين للموقع بتاريخ 23/5,300.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,31,التكاليف .,ضيافه وسهره  للاستشاري ,350.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,31,التكاليف .,سلفيه من راتب الأستاذ عوض عن شهر 5,1000.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,31,التكاليف .,اكراميه تعتيق الاسمنت,100.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,232,المقاولون .,دفعه من حساب سركي العماله ,1650.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,232,المقاولون .,باقي حساب الحفار,1000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,232,المقاولون .,باقي حساب الفرمجي محمد نصر ,1000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,232,المقاولون .,2يوميه سيراميك بالخصم علي مقاول الكهرباء هشام عماره 37 و38,600.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,31,التكاليف .,زوايا لسيراميك 37,100.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,31,التكاليف .,سياره الجهاز عن شهر 3و4,12000.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,234,الموردين .,دفعه من حساب مورد اللوحات الكهربائيه الفاتراست,38000.0,0.0,,الموردين,234,الموردين .,234,22104,الموردين .,LIAB,2024-05-26,2335,2335|2024-05-26
2335,2024-05-26,131,الخزينة .,الي ح الخزينه ( خزنه يوم 26/5/2024),0.0,57485.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2024-05-26,2335,2335|2024-05-26
2336,2024-05-29,232,المقاولون .,دفعه من حساب سياره الموقع,1300.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-29,2336,2336|2024-05-29
2336,2024-05-29,31,التكاليف .,بنزين للمولد ,260.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-29,2336,2336|2024-05-29
2336,2024-05-29,31,التكاليف .,مياه للمكاتب,55.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-29,2336,2336|2024-05-29
2336,2024-05-29,232,المقاولون .,دفعه من حساب العماله ,200.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-29,2336,2336|2024-05-29
2336,2024-05-29,31,التكاليف .,ضيافه استشاري الكهرباء,50.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-29,2336,2336|2024-05-29
2336,2024-05-29,31,التكاليف .,بنزين للمولد,300.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-29,2336,2336|2024-05-29
2336,2024-05-29,31,التكاليف .,كرتونه مياه للاستشاري+مناديل +اقلام,190.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-29,2336,2336|2024-05-29
2336,2024-05-29,31,التكاليف .,نصف عماره كبس سباكه  ( 24نبل +64طبه 1/2 +16 طبه 3/4 +8محبس بليه 1/2+8وصله 50سم+8عداد 20بار+8بوش عداد),3970.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-29,2336,2336|2024-05-29
2336,2024-05-29,31,التكاليف .,انبوبه غاز للسكن,170.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-29,2336,2336|2024-05-29
2336,2024-05-29,31,التكاليف .,اكراميه سياره المونه البيضاء  عدد 2 مره ,100.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-29,2336,2336|2024-05-29
2336,2024-05-29,31,التكاليف .,الي ح/ النقديه (سلفه من راتب احمد الغفير عن شهر 5,500.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-29,2336,2336|2024-05-29
2336,2024-05-29,131,الخزينة .,الي ح الخزينه ( خزنه يوم 29/5/2024),0.0,7095.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2024-05-29,2336,2336|2024-05-29
2337,2024-05-30,234,الموردين .,دفعه من حساب شركه نور الدين لتوريد الكهرباء,44000.0,0.0,,الموردين,234,الموردين .,234,22104,الموردين .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,234,الموردين .,دفعه من حساب شركه الفتح للاسمنت,100000.0,0.0,,الموردين,234,الموردين .,234,22104,الموردين .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,234,الموردين .,دفعه من حساب شركه الاتحاد العربي,60000.0,0.0,,الموردين,234,الموردين .,234,22104,الموردين .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,234,الموردين .,دفعه من حساب اسماعيل مورد المازيكو,30000.0,0.0,,الموردين,234,الموردين .,234,22104,الموردين .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من مستخلص حداده محمود,2000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من مستخلص عزل السيد رجب,10000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من مستخلص مباني رامي,25000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من مستخلص نجاره ابواب خالد شامل,30000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من مستخلص صحي علي فرج,2000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من مستخلص محاره السيد رجب,20000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من مستخلص رخام ابوعبدالله ,75000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من مستخلص سيراميك السيد فرغلي,5000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من مستخلص كرانيش محمود ,1500.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من مستخلص محمد مختار,3000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من مستخلص نقاشه عبد الحميد,3000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من مستخلص احمد عاطف هجرس,3000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من مستخلص صحي احمد عمار,3000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,232,المقاولون .,دفعه من حساب سياره الموقع امير + سلفه لتصليح السياره ,10000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,31,التكاليف .,سلفه من راتب شهر 5 م احمد توفيق,3000.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-05-30,2337,2337|2024-05-30
2337,2024-05-30,131,الخزينة .,الي ح الخزينه ( خزنه يوم 30/5/2024),0.0,429500.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2024-05-30,2337,2337|2024-05-30
2338,2024-06-01,31,التكاليف .,اكراميه سياره الماده ,50.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,232,المقاولون .,دفعه من  مستخلص السباكه علي فرج ,1000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,31,التكاليف .,بنزين سياره الموقع  ا.علي,580.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,31,التكاليف .,مشتريات تيل فرامل + بلي+ كوبلن  + صنايعي  سياه ا/ علي ( شحن الكيف ),3000.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,31,التكاليف .,غيار زيت للسياره ا. علي,800.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,31,التكاليف .,محبس زاويه + تيفلون,60.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,31,التكاليف .,ايجار مولد كهربائي للموقع,250.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,31,التكاليف .,بنزين للموقع +سكر +شاي,400.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,232,المقاولون .,دفعه من حساب سركي العماله لرمضان,50.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,31,التكاليف .,مياه للستشاري والمهندسين + 2قفل ,175.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,31,التكاليف .,نزين للمولد في الموقع ,250.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,232,المقاولون .,بنزين لسياه امير بالخصم علي امير,150.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,31,التكاليف .,رسوم سحب من حساب ا عوض ,15.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,31,التكاليف .,زيت للمولد ,300.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,31,التكاليف .,2شكاره اسمنت مقاوم لغرف الصرف,230.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-01,2338,2338|2024-06-01
2338,2024-06-01,131,الخزينة .,الي ح الخزينه ( خزنه يوم 1/6/2024),0.0,7310.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2024-06-01,2338,2338|2024-06-01
2339,2024-06-03,31,التكاليف .,مياه للمهندسين,55.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,232,المقاولون .,دفعه من حساب سركي العماله ,1400.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,232,المقاولون .,دفعه من مستخلص كهرباء احمد عاطف هجرس,2000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,232,المقاولون .,دفعه من حساب العماله ,1280.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,الي ح/ النقديه (سلفيه من راتب شهر 5 م محمد ياسر,1000.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,مياه للمهندسين,65.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,بن للموقع ,65.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,ايجار مولد كهربائي للموقع يوم الثلاثاء,250.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,فطاره +اكراميات في الجهاز وغذاء علي مدار الاسبوع ,450.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,كرتات طريق سياره ا علي  للذهاب للقاهره+ بنزين للسياره ,50.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,الي ح/ النقديه (سلفيه من شهر 5للاستاذ حسام ,500.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,بنزين سياره م محمد مشرف ,1000.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,صيانه المولد الكهربائي ,1850.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,بنزين للمولد +رسوم تحويل بنكي,210.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,اكراميه سياره المونه الببيضاء,50.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,شراء 2 شكاره شداد + 2 عمود لاصق للكهربائي,1340.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,سهره استشاري صب سقف  ارضي 41+ضيافه الاستشاري,350.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,اكراميه بمب سقف ارضي 41 واعمده خامس 40,100.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,31,التكاليف .,اكراميه بمب سقف ارضي 41 واعمده خامس 40,100.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-03,2339,2339|2024-06-03
2339,2024-06-03,131,الخزينة .,الي ح الخزينه ( خزنه يوم 3/6/2024),0.0,12115.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2024-06-03,2339,2339|2024-06-03
2340,2024-06-06,31,التكاليف .,بنزين للمولد ,250.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,31,التكاليف .,مياه للاستشاري و المهندسين,150.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,232,المقاولون .,دفعه من حساب سركي العماله ,1070.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,31,التكاليف .,حساب نقل المولد للصيانه في بدر ذهاب واياب واحضار مولد اخر للايجار و احضار ورجوع القمط سقف رابع 40,650.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,31,التكاليف .,2يوميه نقل رخام من عماره 29 الي عماره 32,400.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,234,الموردين .,دفعه من حساب شركه نور الدين,30000.0,0.0,,الموردين,234,الموردين .,234,22104,الموردين .,LIAB,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,234,الموردين .,دفعه من حساب شركه الحمد ستيل ,100000.0,0.0,,الموردين,234,الموردين .,234,22104,الموردين .,LIAB,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,234,الموردين .,دفعه من حساب شركه الاتحاد العربي,50000.0,0.0,,الموردين,234,الموردين .,234,22104,الموردين .,LIAB,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,232,المقاولون .,دفعه من مستخلص عزل السيد رجب ( علي عزل ),10000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,232,المقاولون .,دفعه من مستخلص مباني رامي,60000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,232,المقاولون .,دفعه من مستخلص محاره السيد رجب,10000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,232,المقاولون .,دفعه من مستخلص رخام ابوعبدالله ,4000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,31,التكاليف .,الي ح/ النقديه (جزء من رواتب شهر 5,60255.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,31,التكاليف .,الي ح/ النقديه (سلفه من راتب ا حسام من شهر 5,1000.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-06,2340,2340|2024-06-06
2340,2024-06-06,131,الخزينة .,الي ح الخزينه ( خزنه يوم 6/6/2024),0.0,327775.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2024-06-06,2340,2340|2024-06-06
2341,2024-06-06,131,الخزينة .,من ح/ الخزينه ( استرجاع مصاريف صيانه السياره في بدر),700.0,0.0,,الخزينه,131,الخزينة .,131::الخزينه,12101,الخزينة .,ASSET,2024-06-06,2341,2341|2024-06-06
2341,2024-06-06,31,التكاليف .,من ح/ الخزينه ( استرجاع مصاريف صيانه السياره في بدر),0.0,700.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-06,2341,2341|2024-06-06
2342,2024-06-12,31,التكاليف .,الي ح/ النقديه (راتب ا علي  عن شهر 5,7000.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-12,2342,2342|2024-06-12
2342,2024-06-12,232,المقاولون .,دفعه من حساب سياره امير,5000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-12,2342,2342|2024-06-12
2342,2024-06-12,31,التكاليف .,بنزين للمولد وماكينه المياه,400.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-12,2342,2342|2024-06-12
2342,2024-06-12,31,التكاليف .,مياه وضيافه للاستشاري,200.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-12,2342,2342|2024-06-12
2342,2024-06-12,232,المقاولون .,دفعه من مستخلص كهرباء احمد عاطف هجرس,1000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-12,2342,2342|2024-06-12
2342,2024-06-12,31,التكاليف .,مواصلات المهندسين من السكن للموقع  بتاريخ 8/6,30.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-12,2342,2342|2024-06-12
2342,2024-06-12,31,التكاليف .,اكراميه سياره الاسمنت,50.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-12,2342,2342|2024-06-12
2342,2024-06-12,232,المقاولون .,يوميه تعديل حلوق ورم المحاره عليها,500.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-12,2342,2342|2024-06-12
2342,2024-06-12,31,التكاليف .,مواصلات المهندسين من السكن للموقع  بتاريخ 9/6,100.0,0.0,,التكاليف,31,التكاليف .,31,5100,تكاليف المشروعات/التشغيل,EXP,2024-06-12,2342,2342|2024-06-12
2342,2024-06-12,232,المقاولون .,دفعه من حساب سركي العماله ,2000.0,0.0,,المقاولون,232,المقاولون .,232,22103,المقاولون .,LIAB,2024-06-12,2342,2342|2024-06-12
